,alpha,tol,r2,RMSE,MSE,cv,time
0,0.0196382800192977,0.0009027251779484579,0.7396730300277173,4.687929954739036,21.976687260539542,10.0,3.0616363839999394
1,0.0196382800192977,0.00029286445646252375,0.7396797450852775,4.687869492462514,21.976120378360754,10.0,3.073629571999845
2,0.011264816923358867,0.008576958985908946,0.7402568449675279,4.682670377300051,21.927401862443396,10.0,3.0051195849991927
3,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,3.0021138850006537
4,0.014873521072935119,0.00029286445646252375,0.7400636418551878,4.6844115941530085,21.943711983435133,10.0,3.0494976789996144
5,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,3.0279227379996883
6,0.0196382800192977,0.00029286445646252375,0.7396797450852775,4.687869492462514,21.976120378360754,10.0,2.9923005829987233
7,0.014873521072935119,1e-05,0.7400669862086988,4.684381459125217,21.9434296545961,10.0,3.0122146899993822
8,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,3.0787626539986377
9,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,3.000575502001084
10,0.011264816923358867,0.00029286445646252375,0.740284575217048,4.682420409049875,21.9250608870868,10.0,3.006738302001395
11,0.006461670787466976,0.008576958985908946,0.7404941292333229,4.680530998726762,21.90737043004214,10.0,3.01638166200064
12,0.0001,1e-05,0.7406426115272844,4.679191770027048,21.894835620688855,10.0,3.0288914519987884
13,0.0196382800192977,0.0009027251779484579,0.7396730300277173,4.687929954739036,21.976687260539542,10.0,3.0162075000007462
14,0.006461670787466976,0.008576958985908946,0.7404941292333229,4.680530998726762,21.90737043004214,10.0,3.0127427889983664
15,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,2.9923718919999374
16,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,3.0016409769996244
17,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,3.0589872670007026
18,0.014873521072935119,0.00029286445646252375,0.7400636418551878,4.6844115941530085,21.943711983435133,10.0,2.9930012740005623
19,0.0196382800192977,0.0009027251779484579,0.7396730300277173,4.687929954739036,21.976687260539542,10.0,3.022843153999929
20,0.011264816923358867,0.0027825594022071257,0.7402749720238957,4.6825069764379865,21.92587158439041,10.0,3.0026250179998897
21,0.014873521072935119,0.0009027251779484579,0.740060321294873,4.684441514595214,21.9439923036631,10.0,3.012197661000755
22,0.014873521072935119,0.008576958985908946,0.7400145782350034,4.684853670337476,21.94785391247452,10.0,2.990517882999484
23,0.011264816923358867,0.0027825594022071257,0.7402749720238957,4.6825069764379865,21.92587158439041,10.0,2.9683299849984905
24,0.014873521072935119,0.0027825594022071257,0.7400466742121257,4.68456448182021,21.945144384331453,10.0,3.051926658999946
25,0.011264816923358867,0.008576958985908946,0.7402568449675279,4.682670377300051,21.927401862443396,10.0,2.995243573999687
26,0.008531678524172814,1e-05,0.7404130132047233,4.681262458907177,21.914218209173672,10.0,3.005001600999094
27,0.004893900918477494,0.008576958985908946,0.7405588188101859,4.679947581402535,21.901909364675436,10.0,3.0106650039997476
28,0.0196382800192977,0.00029286445646252375,0.7396797450852775,4.687869492462514,21.976120378360754,10.0,2.9833909810004116
29,0.02592943797404667,0.00029286445646252375,0.7390097601644461,4.693898188926625,22.032680208008657,10.0,2.992921931001547
