,alpha,tol,r2,RMSE,MSE,cv,time
0,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.33216367500062915
1,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.33058485000037763
2,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.31675836500016885
3,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32080989699989004
4,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.31865907999963383
5,0.00123,0.0001,0.7406375912151317,4.679237056744673,21.895259433212548,10.0,0.3201941609995629
6,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3209683360000781
7,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32252843900005246
8,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32559178400060773
9,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32177869400038617
10,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3207435779995649
11,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3218155269996714
12,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3240357069998936
13,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3212821039996925
14,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32332475899966084
15,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3188533219999954
16,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32134032500016474
17,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3215300550000393
18,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32480791400030284
19,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3297909040002196
20,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.34197297700029594
21,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3244558309997956
22,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.32155823999983113
23,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3231906209994122
24,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.33289674100069533
25,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3306910359997346
26,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.33326321999993525
27,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.3302793920001932
28,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.34265127800063055
29,0.001235,0.0001,0.7406375502253912,4.679237426498922,21.895262893548253,10.0,0.33946196000033524
